group_key,domain,category,market_type,leaf_id,price_bin,horizon_bin,price_min,price_max,h_min,h_max,rule_bounds,direction,n_train,n_valid,n_test,n_full,q_smooth,q_raw_est,prior_mean,p_mean,edge_net,edge_sample,edge_std,roi,q_train,q_train_raw,p_train,edge_train,q_valid,p_valid,edge_valid,edge_raw_valid,edge_std_valid,edge_lower_bound_valid,p_value_valid,p_value_valid_adj,q_test,edge_test,rule_score,estimation_source,selection_status,q_trade,p_trade,edge_net_trade,edge_sample_trade,edge_std_trade,roi_trade,q_trade_valid,p_trade_valid,edge_net_trade_valid,edge_sample_trade_valid,edge_std_trade_valid,roi_trade_valid
premierleague.com|SPORTS|no_yes,premierleague.com,SPORTS,no_yes,195298656503063,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",-1,47,27,15,89,0.46808510638297873,0.46808510638297873,,0.47127659574468084,-0.0031914893617021045,-0.0031914893617021305,-0.00725815807632801,0.0060362173038229425,0.46808510638297873,0.46808510638297873,0.47127659574468084,-0.0031914893617021045,0.18518518518518517,0.4785925925925926,-0.29340740740740745,-0.2934074074074074,-0.5876390011237907,0.11160202754067516,,,0.06666666666666667,-0.42073333333333335,0.3533193627641222,train,selected,0.5319148936170213,0.5287234042553192,0.0031914893617021045,0.0031914893617021305,0.00725815807632801,0.0060362173038229425,0.8148148148148149,0.5214074074074073,0.29340740740740745,0.2934074074074074,0.5876390011237907,0.5627219775536298
wsj.com|FINANCE|down_up,wsj.com,FINANCE,down_up,52647181390534,0.30-0.40,>24h,0.3,0.4,24,1000,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 24, ""horizon_max"": 1000}",1,20,9,7,36,0.5,0.5,,0.35475,0.14525,0.14525,0.2992047094719902,0.40944326990838614,0.5,0.5,0.35475,0.14525,0.7777777777777778,0.35944444444444446,0.41833333333333333,0.41833333333333333,0.8734852021744755,0.09313889922836094,,,0.14285714285714285,-0.22000000000000003,0.3502194982554891,train,selected,0.5,0.35475,0.14525,0.14525,0.2992047094719902,0.40944326990838614,0.7777777777777778,0.35944444444444446,0.41833333333333333,0.41833333333333333,0.8734852021744755,1.1638330757341577
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,960678144416,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",-1,1939,1723,807,4469,0.4755028365136668,0.4755028365136668,,0.49316013408973697,-0.017657297576070152,-0.01765729757607014,-0.0355149136242313,0.03483802037623535,0.4755028365136668,0.4755028365136668,0.49316013408973697,-0.017657297576070152,0.3604178757980267,0.49161665699361584,-0.13119878119558914,-0.1311987811955891,-0.26265557182734417,0.10824067279054461,,,0.34572490706319703,-0.1479789343246592,0.34386400606652845,train,selected,0.5244971634863331,0.5068398659102631,0.017657297576070152,0.01765729757607014,0.0355149136242313,0.03483802037623535,0.6395821242019732,0.5083833430063842,0.13119878119558914,0.1311987811955891,0.26265557182734417,0.25807057410600787
UNKNOWN|POLITICS|no_yes,UNKNOWN,POLITICS,no_yes,258238997396678,0.70-0.80,12-24h,0.7,0.8,12,24,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 12, ""horizon_max"": 24}",1,138,33,6,177,0.8405797101449275,0.8405797101449275,,0.7509311594202899,0.08964855072463762,0.08964855072463768,0.2046045572921055,0.11938318126770145,0.8405797101449275,0.8405797101449275,0.7509311594202899,0.08964855072463762,0.9696969696969697,0.746969696969697,0.22272727272727277,0.22272727272727275,0.5088728011752462,0.09983968629862239,,,0.6666666666666666,-0.09558333333333335,0.34149483675083414,train,selected,0.8405797101449275,0.7509311594202899,0.08964855072463762,0.08964855072463768,0.2046045572921055,0.11938318126770145,0.9696969696969697,0.746969696969697,0.22272727272727277,0.22272727272727275,0.5088728011752462,0.2981744421906694
twitch.tv|SPORTS|over_under,twitch.tv,SPORTS,over_under,214936817848280,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",-1,71,936,0,1007,0.29577464788732394,0.29577464788732394,,0.47538732394366195,-0.17961267605633802,-0.17961267605633802,-0.36063740750592255,0.34237197127323976,0.29577464788732394,0.29577464788732394,0.47538732394366195,-0.17961267605633802,0.35683760683760685,0.4953798076923077,-0.13854220085470087,-0.13854220085470084,-0.27741065188631037,0.10732303120077957,,,,,0.3414134841563167,train,selected,0.704225352112676,0.5246126760563381,0.17961267605633802,0.17961267605633802,0.36063740750592255,0.34237197127323976,0.6431623931623931,0.5046201923076923,0.13854220085470087,0.13854220085470084,0.27741065188631037,0.2745474774228311
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,45958425388165,0.20-0.30,>24h,0.2,0.3,24,1000,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 24, ""horizon_max"": 1000}",1,58,989,398,1445,0.3448275862068966,0.3448275862068966,,0.27148275862068966,0.07334482758620692,0.07334482758620689,0.1612614070013177,0.27016385113679664,0.3448275862068966,0.3448275862068966,0.27148275862068966,0.07334482758620692,0.3731041456016178,0.2697446916076845,0.10335945399393331,0.10335945399393326,0.23220797706687768,0.07376291325211459,,,0.4623115577889447,0.19187185929648243,0.33749730106399406,train,selected,0.3448275862068966,0.27148275862068966,0.07334482758620692,0.07334482758620689,0.1612614070013177,0.27016385113679664,0.3731041456016178,0.2697446916076845,0.10335945399393331,0.10335945399393326,0.23220797706687768,0.3831751178416471
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,171455257756855,0.30-0.40,2-4h,0.3,0.4,2,4,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 2, ""horizon_max"": 4}",-1,29,11,0,40,0.0,0.0,,0.36674137931034484,-0.36674137931034484,-0.36674137931034484,-0.7615913200282314,0.5791336546053528,0.0,0.0,0.36674137931034484,-0.36674137931034484,0.0,0.36622727272727273,-0.36622727272727273,-0.36622727272727273,-0.7605663233745162,0.10738725547845862,,,,,0.3330454360216509,train,selected,1.0,0.6332586206896551,0.36674137931034484,0.36674137931034484,0.7615913200282314,0.5791336546053528,1.0,0.6337727272727273,0.36622727272727273,0.36622727272727273,0.7605663233745162,0.5778526859355949
liquipedia.net|SPORTS|other,liquipedia.net,SPORTS,other,89298516676427,0.20-0.30,1-2h,0.2,0.3,1,2,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 1, ""horizon_max"": 2}",-1,27,22,0,49,0.0,0.0,,0.2389259259259259,-0.2389259259259259,-0.2389259259259259,-0.5602646661413133,0.3139325514623582,0.0,0.0,0.2389259259259259,-0.2389259259259259,0.0,0.2384090909090909,-0.2384090909090909,-0.2384090909090909,-0.5594750431861685,0.08974956518312965,,,,,0.30564284277047604,train,selected,1.0,0.7610740740740741,0.2389259259259259,0.2389259259259259,0.5602646661413133,0.3139325514623582,1.0,0.7615909090909091,0.2384090909090909,0.2384090909090909,0.5594750431861685,0.3130408833184124
binance.com|CRYPTO|no_yes,binance.com,CRYPTO,no_yes,116673462774866,0.50-0.60,12-24h,0.5,0.6,12,24,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 12, ""horizon_max"": 24}",1,176,25,9,210,0.6818181818181818,0.6818181818181818,,0.5428835227272727,0.13893465909090907,0.1389346590909091,0.28004044190277394,0.25591983045082295,0.6818181818181818,0.6818181818181818,0.5428835227272727,0.13893465909090907,0.84,0.55664,0.28335999999999995,0.28336,0.5725419542535902,0.09681986019761823,,,0.5555555555555556,0.005222222222222239,0.2954699146198636,train,selected,0.6818181818181818,0.5428835227272727,0.13893465909090907,0.1389346590909091,0.28004044190277394,0.25591983045082295,0.84,0.55664,0.28335999999999995,0.28336,0.5725419542535902,0.5090543259557344
wtatennis.com|SPORTS|over_under,wtatennis.com,SPORTS,over_under,212210928163030,0.50-0.60,6-12h,0.5,0.6,6,12,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 6, ""horizon_max"": 12}",-1,626,665,183,1474,0.42012779552715657,0.42012779552715657,,0.513305910543131,-0.09317811501597445,-0.09317811501597445,-0.1865526472514395,0.19145109224555712,0.42012779552715657,0.42012779552715657,0.513305910543131,-0.09317811501597445,0.39849624060150374,0.5223308270676692,-0.12383458646616546,-0.12383458646616542,-0.24868023570980957,0.0861425770325226,,,0.39344262295081966,-0.12713114754098365,0.2730572199899303,train,selected,0.5798722044728435,0.486694089456869,0.09317811501597445,0.09317811501597445,0.1865526472514395,0.19145109224555712,0.6015037593984962,0.4776691729323308,0.12383458646616546,0.12383458646616542,0.24868023570980957,0.25924759955926335
binance.com|CRYPTO|no_yes,binance.com,CRYPTO,no_yes,194799766039472,0.30-0.40,6-12h,0.3,0.4,6,12,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 6, ""horizon_max"": 12}",1,228,8,12,248,0.45614035087719296,0.45614035087719296,,0.3538070175438597,0.10233333333333328,0.10233333333333333,0.21435354716169874,0.2892348886795259,0.45614035087719296,0.45614035087719296,0.3538070175438597,0.10233333333333328,0.75,0.339,0.411,0.41100000000000003,0.8839842038638572,0.07026987910258914,,,0.6666666666666666,0.31508333333333327,0.26969627634213444,train,selected,0.45614035087719296,0.3538070175438597,0.10233333333333328,0.10233333333333333,0.21435354716169874,0.2892348886795259,0.75,0.339,0.411,0.41100000000000003,0.8839842038638572,1.2123893805309736
wtatennis.com|SPORTS|over_under,wtatennis.com,SPORTS,over_under,16936837497300,0.60-0.70,12-24h,0.6,0.7,12,24,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 12, ""horizon_max"": 24}",-1,69,307,105,481,0.6231884057971014,0.6231884057971014,,0.6655072463768116,-0.04231884057971014,-0.04231884057971014,-0.09125908523834883,0.12651646447140377,0.6231884057971014,0.6231884057971014,0.6655072463768116,-0.04231884057971014,0.5439739413680782,0.6658322475570033,-0.12185830618892513,-0.1218583061889251,-0.2593928147525174,0.06702962828130221,,,0.6285714285714286,-0.03228571428571425,0.25921517808367645,train,selected,0.37681159420289856,0.3344927536231884,0.04231884057971014,0.04231884057971014,0.09125908523834883,0.12651646447140377,0.4560260586319218,0.3341677524429967,0.12185830618892513,0.1218583061889251,0.2593928147525174,0.3646620755535412
atptour.com|SPORTS|over_under,atptour.com,SPORTS,over_under,142005508384143,0.60-0.70,12-24h,0.6,0.7,12,24,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 12, ""horizon_max"": 24}",-1,82,242,108,432,0.5975609756097561,0.5975609756097561,,0.6565304878048781,-0.05896951219512203,-0.058969512195121955,-0.12293318685117914,0.17168776296401503,0.5975609756097561,0.5975609756097561,0.6565304878048781,-0.05896951219512203,0.5165289256198347,0.6479338842975207,-0.1314049586776861,-0.13140495867768598,-0.27445534928884074,0.06919422856013202,,,0.7222222222222222,0.05958333333333332,0.25834735658203856,train,selected,0.4024390243902439,0.3434695121951219,0.05896951219512203,0.058969512195121955,0.12293318685117914,0.17168776296401503,0.48347107438016534,0.35206611570247925,0.1314049586776861,0.13140495867768598,0.27445534928884074,0.3732394366197185
wtatennis.com|SPORTS|over_under,wtatennis.com,SPORTS,over_under,210741679480215,0.50-0.60,>24h,0.5,0.6,24,1000,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,397,473,111,981,0.491183879093199,0.491183879093199,,0.5112972292191436,-0.020113350125944562,-0.02011335012594459,-0.04070436945697045,0.04115661160219572,0.491183879093199,0.491183879093199,0.5112972292191436,-0.020113350125944562,0.39323467230443976,0.5195380549682875,-0.12630338266384777,-0.12630338266384777,-0.25337507543383886,0.08159130129128883,,,0.42342342342342343,-0.09198198198198193,0.2566103735594367,train,selected,0.508816120906801,0.48870277078085644,0.020113350125944562,0.02011335012594459,0.04070436945697045,0.04115661160219572,0.6067653276955602,0.48046194503171247,0.12630338266384777,0.12630338266384777,0.25337507543383886,0.26287905622891994
atptour.com|SPORTS|other,atptour.com,SPORTS,other,233044974598351,0.60-0.70,>24h,0.6,0.7,24,1000,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,101,227,62,390,0.5742574257425742,0.5742574257425742,,0.6581336633663367,-0.0838762376237625,-0.08387623762376238,-0.17504086039673541,0.24534804581722353,0.5742574257425742,0.5742574257425742,0.6581336633663367,-0.0838762376237625,0.5154185022026432,0.6477533039647577,-0.13233480176211454,-0.13233480176211454,-0.2771733798449873,0.06812017195784859,,,0.6129032258064516,-0.0328225806451613,0.25401081409156373,train,selected,0.4257425742574258,0.3418663366336633,0.0838762376237625,0.08387623762376238,0.17504086039673541,0.24534804581722353,0.4845814977973568,0.3522466960352423,0.13233480176211454,0.13233480176211454,0.2771733798449873,0.375687843921961
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,128658588264128,0.30-0.40,6-12h,0.3,0.4,6,12,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 6, ""horizon_max"": 12}",1,440,711,346,1497,0.45,0.45,,0.3513409090909091,0.09865909090909092,0.0986590909090909,0.20761407633344084,0.28080729672035704,0.45,0.45,0.3513409090909091,0.09865909090909092,0.4472573839662447,0.34535021097046414,0.10190717299578056,0.1019071729957806,0.2163813391687431,0.06574002779260268,,,0.4393063583815029,0.08655924855491332,0.24805374104664454,train,selected,0.45,0.3513409090909091,0.09865909090909092,0.0986590909090909,0.20761407633344084,0.28080729672035704,0.4472573839662447,0.34535021097046414,0.10190717299578056,0.1019071729957806,0.2163813391687431,0.29508356954354414
uefa.com|SPORTS|no_yes,uefa.com,SPORTS,no_yes,86408658376934,0.50-0.60,4-6h,0.5,0.6,4,6,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 4, ""horizon_max"": 6}",1,73,20,8,101,0.5753424657534246,0.5753424657534246,,0.5491780821917809,0.026164383561643745,0.026164383561643828,0.05258146024996155,0.04764280369169367,0.5753424657534246,0.5753424657534246,0.5491780821917809,0.026164383561643745,0.85,0.557,0.2929999999999999,0.29300000000000004,0.5886153926434419,0.08257670411304252,,,0.625,0.10250000000000004,0.24694254678295488,train,selected,0.5753424657534246,0.5491780821917809,0.026164383561643745,0.026164383561643828,0.05258146024996155,0.04764280369169367,0.85,0.557,0.2929999999999999,0.29300000000000004,0.5886153926434419,0.526032315978456
ufc.com|SPORTS|over_under,ufc.com,SPORTS,over_under,68149014342576,0.40-0.50,12-24h,0.4,0.5,12,24,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 12, ""horizon_max"": 24}",1,29,26,7,62,0.5517241379310345,0.5517241379310345,,0.4575344827586207,0.09418965517241379,0.09418965517241377,0.18896436490363,0.205863511323812,0.5517241379310345,0.5517241379310345,0.4575344827586207,0.09418965517241379,0.7307692307692307,0.46211538461538465,0.2686538461538461,0.2686538461538462,0.5398760742344973,0.0770505811870022,,,0.5714285714285714,0.11785714285714283,0.245614057067483,train,selected,0.5517241379310345,0.4575344827586207,0.09418965517241379,0.09418965517241377,0.18896436490363,0.205863511323812,0.7307692307692307,0.46211538461538465,0.2686538461538461,0.2686538461538462,0.5398760742344973,0.5813566375364129
binance.com|CRYPTO|down_up,binance.com,CRYPTO,down_up,272094496612184,0.60-0.70,>24h,0.6,0.7,24,1000,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,165,24,2,191,0.6242424242424243,0.6242424242424243,,0.6459393939393939,-0.02169696969696966,-0.021696969696969708,-0.043815035571038,0.061280383430332104,0.6242424242424243,0.6242424242424243,0.6459393939393939,-0.02169696969696966,0.375,0.6383333333333333,-0.2633333333333333,-0.26333333333333336,-0.5481510635184809,0.06542952371240396,,,0.5,-0.14,0.23901459454837645,train,selected,0.37575757575757573,0.3540606060606061,0.02169696969696966,0.021696969696969708,0.043815035571038,0.061280383430332104,0.625,0.3616666666666667,0.2633333333333333,0.26333333333333336,0.5481510635184809,0.7281105990783411
liquipedia.net|SPORTS|over_under,liquipedia.net,SPORTS,over_under,261593352364869,0.40-0.50,6-12h,0.4,0.5,6,12,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 6, ""horizon_max"": 12}",-1,697,466,63,1226,0.4261119081779053,0.4261119081779053,,0.48094978479196554,-0.054837876614060255,-0.05483787661406026,-0.10994826227846922,0.10565042650465202,0.4261119081779053,0.4261119081779053,0.48094978479196554,-0.054837876614060255,0.3648068669527897,0.48267489270386266,-0.11786802575107297,-0.11786802575107296,-0.23684508044877664,0.07322100126253084,,,0.42857142857142855,-0.06531746031746033,0.2211920967013222,train,selected,0.5738880918220948,0.5190502152080345,0.054837876614060255,0.05483787661406026,0.10994826227846922,0.10565042650465202,0.6351931330472103,0.5173251072961373,0.11786802575107297,0.11786802575107296,0.23684508044877664,0.2278413015117796
ligaprofesional.ar|SPORTS|no_yes,ligaprofesional.ar,SPORTS,no_yes,232556698047087,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",1,22,16,7,45,0.5,0.5,,0.4815909090909091,0.018409090909090875,0.018409090909090906,0.03824859130171545,0.03822557810287871,0.5,0.5,0.4815909090909091,0.018409090909090875,0.75,0.4375,0.3125,0.3125,0.6319430706398873,0.06751231070601349,,,0.42857142857142855,-0.019285714285714295,0.21933488754013641,train,selected,0.5,0.4815909090909091,0.018409090909090875,0.018409090909090906,0.03824859130171545,0.03822557810287871,0.75,0.4375,0.3125,0.3125,0.6319430706398873,0.7142857142857143
twitch.tv|SPORTS|over_under,twitch.tv,SPORTS,over_under,141368506831923,0.40-0.50,>24h,0.4,0.5,24,1000,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,74,276,0,350,0.40540540540540543,0.40540540540540543,,0.48601351351351346,-0.08060810810810803,-0.0806081081081081,-0.16173221614440514,0.15682923622978834,0.40540540540540543,0.40540540540540543,0.48601351351351346,-0.08060810810810803,0.3695652173913043,0.49742210144927534,-0.12785688405797102,-0.12785688405797102,-0.25579594673271305,0.06948367609642864,,,,,0.21134343358556965,train,selected,0.5945945945945945,0.5139864864864865,0.08060810810810803,0.0806081081081081,0.16173221614440514,0.15682923622978834,0.6304347826086957,0.5025778985507247,0.12785688405797102,0.12785688405797102,0.25579594673271305,0.2544021223907174
UNKNOWN|SPORTS|no_yes,UNKNOWN,SPORTS,no_yes,215570563409858,0.40-0.50,6-12h,0.4,0.5,6,12,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 6, ""horizon_max"": 12}",-1,210,44,10,264,0.2714285714285714,0.2714285714285714,,0.4728833333333333,-0.20145476190476191,-0.20145476190476191,-0.40362942992839634,0.38218249325847264,0.2714285714285714,0.2714285714285714,0.4728833333333333,-0.20145476190476191,0.25,0.46512499999999996,-0.21512499999999996,-0.215125,-0.43224422828056513,0.0707165019158505,,,0.2,-0.28019999999999995,0.21052095825041153,train,selected,0.7285714285714286,0.5271166666666667,0.20145476190476191,0.20145476190476191,0.40362942992839634,0.38218249325847264,0.75,0.534875,0.21512499999999996,0.215125,0.43224422828056513,0.4021967749474176
rollcall.com|POLITICS|no_yes,rollcall.com,POLITICS,no_yes,256350407773758,0.50-0.60,12-24h,0.5,0.6,12,24,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 12, ""horizon_max"": 24}",-1,47,30,2,79,0.40425531914893614,0.40425531914893614,,0.5443617021276596,-0.1401063829787234,-0.1401063829787234,-0.28347279225115707,0.30749474667289284,0.40425531914893614,0.40425531914893614,0.5443617021276596,-0.1401063829787234,0.3,0.5431666666666667,-0.2431666666666667,-0.24316666666666667,-0.48844475778216445,0.06440545655006491,,,1.0,0.4375,0.20375365123940717,train,selected,0.5957446808510638,0.45563829787234045,0.1401063829787234,0.1401063829787234,0.28347279225115707,0.30749474667289284,0.7,0.4568333333333333,0.2431666666666667,0.24316666666666667,0.48844475778216445,0.5322874863188618
laliga.com|SPORTS|over_under,laliga.com,SPORTS,over_under,149185664449648,0.70-0.80,4-6h,0.7,0.8,4,6,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 4, ""horizon_max"": 6}",1,51,27,9,87,0.7843137254901961,0.7843137254901961,,0.7430392156862746,0.041274509803921444,0.041274509803921576,0.09457283607288428,0.055548225359546115,0.7843137254901961,0.7843137254901961,0.7430392156862746,0.041274509803921444,0.9629629629629629,0.7535185185185185,0.20944444444444443,0.20944444444444446,0.4894260883018402,0.06364294213991628,,,1.0,0.25616666666666665,0.19752517114876328,train,selected,0.7843137254901961,0.7430392156862746,0.041274509803921444,0.041274509803921576,0.09457283607288428,0.055548225359546115,0.9629629629629629,0.7535185185185185,0.20944444444444443,0.20944444444444446,0.4894260883018402,0.27795527156549527
atptour.com|SPORTS|other,atptour.com,SPORTS,other,132678322124592,0.60-0.70,12-24h,0.6,0.7,12,24,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 12, ""horizon_max"": 24}",-1,166,360,128,654,0.572289156626506,0.572289156626506,,0.6501807228915663,-0.07789156626506022,-0.07789156626506025,-0.1661052698156423,0.2226623041157224,0.572289156626506,0.572289156626506,0.6501807228915663,-0.07789156626506022,0.5472222222222223,0.6497916666666667,-0.10256944444444438,-0.10256944444444446,-0.2152470384459454,0.05191811932317181,,,0.6640625,0.018359374999999956,0.19172899987176562,train,selected,0.42771084337349397,0.34981927710843375,0.07789156626506022,0.07789156626506025,0.1661052698156423,0.2226623041157224,0.4527777777777777,0.35020833333333334,0.10256944444444438,0.10256944444444446,0.2152470384459454,0.29288122149514184
hltv.org|SPORTS|over_under,hltv.org,SPORTS,over_under,14962155573764,0.50-0.60,4-6h,0.5,0.6,4,6,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 4, ""horizon_max"": 6}",-1,47,338,55,440,0.44680851063829785,0.44680851063829785,,0.523436170212766,-0.07662765957446815,-0.07662765957446808,-0.1539678659707011,0.16079201732258858,0.44680851063829785,0.44680851063829785,0.523436170212766,-0.07662765957446815,0.39644970414201186,0.5114881656804734,-0.11503846153846153,-0.11503846153846155,-0.2300442359925833,0.06200626365149897,,,0.4,-0.1187999999999999,0.1893234319608397,train,selected,0.5531914893617021,0.476563829787234,0.07662765957446815,0.07662765957446808,0.1539678659707011,0.16079201732258858,0.6035502958579881,0.4885118343195266,0.11503846153846153,0.11503846153846155,0.2300442359925833,0.23548756336416
UNKNOWN|FINANCE|no_yes,UNKNOWN,FINANCE,no_yes,190171720038643,0.50-0.60,4-6h,0.5,0.6,4,6,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 4, ""horizon_max"": 6}",1,30,14,0,44,0.8333333333333334,0.8333333333333334,,0.5323,0.3010333333333334,0.3010333333333334,0.6041837825755995,0.5655332206149415,0.8333333333333334,0.8333333333333334,0.5323,0.3010333333333334,0.8571428571428571,0.5376071428571428,0.31953571428571426,0.31953571428571426,0.6423886976526864,0.06297377950422012,,,,,0.1853447661252563,train,selected,0.8333333333333334,0.5323,0.3010333333333334,0.3010333333333334,0.6041837825755995,0.5655332206149415,0.8571428571428571,0.5376071428571428,0.31953571428571426,0.31953571428571426,0.6423886976526864,0.5943665714475519
wtatennis.com|SPORTS|other,wtatennis.com,SPORTS,other,208614299750587,0.60-0.70,12-24h,0.6,0.7,12,24,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 12, ""horizon_max"": 24}",-1,167,195,45,407,0.6167664670658682,0.6167664670658682,,0.6495808383233533,-0.0328143712574851,-0.03281437125748504,-0.06900886314305349,0.09364319890635685,0.6167664670658682,0.6167664670658682,0.6495808383233533,-0.0328143712574851,0.5333333333333333,0.6497948717948718,-0.1164615384615385,-0.11646153846153846,-0.2445818063895016,0.047759133724258995,,,0.5555555555555556,-0.09822222222222221,0.17576111665379965,train,selected,0.38323353293413176,0.35041916167664666,0.0328143712574851,0.03281437125748504,0.06900886314305349,0.09364319890635685,0.4666666666666667,0.35020512820512817,0.1164615384615385,0.11646153846153846,0.2445818063895016,0.3325523502709035
liquipedia.net|SPORTS|other,liquipedia.net,SPORTS,other,175742651894527,0.50-0.60,4-6h,0.5,0.6,4,6,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 4, ""horizon_max"": 6}",1,2022,1125,207,3354,0.5410484668644906,0.5410484668644906,,0.5197032640949555,0.02134520276953511,0.021345202769535106,0.04286216700706255,0.041071904381256887,0.5410484668644906,0.5410484668644906,0.5197032640949555,0.02134520276953511,0.6062222222222222,0.5184493333333333,0.0877728888888889,0.08777288888888887,0.17563249032832623,0.058906730045256706,,,0.5120772946859904,-0.005664251207729398,0.1747717655962019,train,selected,0.5410484668644906,0.5197032640949555,0.02134520276953511,0.021345202769535106,0.04286216700706255,0.041071904381256887,0.6062222222222222,0.5184493333333333,0.0877728888888889,0.08777288888888887,0.17563249032832623,0.16929887502132424
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,225920275126745,0.70-0.80,12-24h,0.7,0.8,12,24,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 12, ""horizon_max"": 24}",-1,20,15,3,38,0.7,0.7,,0.72835,-0.028350000000000097,-0.028349999999999976,-0.060200647835604845,0.10436223081170617,0.7,0.7,0.72835,-0.028350000000000097,0.4666666666666667,0.737,-0.2703333333333333,-0.2703333333333333,-0.6159284450453739,0.03816630151050793,,,1.0,0.2483333333333334,0.17359507863245713,train,selected,0.30000000000000004,0.27164999999999995,0.028350000000000097,0.028349999999999976,0.060200647835604845,0.10436223081170617,0.5333333333333333,0.263,0.2703333333333333,0.2703333333333333,0.6159284450453739,1.0278833967046894
hltv.org|SPORTS|over_under,hltv.org,SPORTS,over_under,240830851556141,0.40-0.50,6-12h,0.4,0.5,6,12,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 6, ""horizon_max"": 12}",-1,195,446,161,802,0.358974358974359,0.358974358974359,,0.48737435897435893,-0.12839999999999996,-0.12840000000000001,-0.2570018366248533,0.25047518056861606,0.358974358974359,0.358974358974359,0.48737435897435893,-0.12839999999999996,0.3721973094170404,0.4766591928251121,-0.10446188340807172,-0.10446188340807173,-0.2094342985769784,0.05868625521477827,,,0.4409937888198758,-0.035931677018633534,0.17345136274477757,train,selected,0.641025641025641,0.5126256410256411,0.12839999999999996,0.12840000000000001,0.2570018366248533,0.25047518056861606,0.6278026905829597,0.523340807174888,0.10446188340807172,0.10446188340807173,0.2094342985769784,0.19960584379418186
UNKNOWN|SPORTS|no_yes,UNKNOWN,SPORTS,no_yes,160000236431083,0.30-0.40,>24h,0.3,0.4,24,1000,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,82,15,4,101,0.2682926829268293,0.2682926829268293,,0.3480121951219512,-0.07971951219512191,-0.07971951219512195,-0.16757542548014343,0.1222714774704001,0.2682926829268293,0.2682926829268293,0.3480121951219512,-0.07971951219512191,0.06666666666666667,0.35706666666666664,-0.2904,-0.2904,-0.609740314211407,0.05889589114242677,,,0.25,-0.09250000000000003,0.1677592660043648,train,selected,0.7317073170731707,0.6519878048780487,0.07971951219512191,0.07971951219512195,0.16757542548014343,0.1222714774704001,0.9333333333333333,0.6429333333333334,0.2904,0.2904,0.609740314211407,0.45167980091248444
